0,0.956141320690917
0.01,1.07769396969939
0.02,0.961186305023189
0.03,1.06541257688516
0.04,0.936623018896547
0.05,1.07021047816444
0.06,0.959214194742457
0.07,0.906233098920653
0.08,0.974197704898511
0.09,0.977035229329968
0.1,1.07130389578225
0.11,1.08450779472334
0.12,0.951351249579024
0.13,1.01565854295717
0.14,0.965454936162094
0.15,0.994918066857886
0.16,1.04861874371224
0.17,1.03416417352504
0.18,0.912778141550979
0.19,1.08036441732668
0.2,1.04418496613875
0.21,0.988658945513974
0.22,0.934470295014623
0.23,0.983187973999111
0.24,0.900143109663506
0.25,1.00930828245978
0.26,1.01286056720182
0.27,0.913013444235828
0.28,0.977338754612096
0.29,1.0009929806651
0.3,1.073714548536
0.31,1.0497025202366
0.32,1.04914280905091
0.33,1.06958746150286
0.34,0.947419905021526
0.35,0.967505912454777
0.36,1.09282618678379
0.37,0.928702681908058
0.38,0.920706826769732
0.39,1.08172918165603
0.4,0.923037206771973
0.41,1.04887386187548
0.42,1.04493293891523
0.43,0.924444127765724
0.44,1.09698117545086
0.45,0.941628861380922
0.46,0.949948734596116
0.47,0.997247925671797
0.48,0.958548803759689
0.49,1.04329973476422
0.5,-0.985161600658162
0.51,-0.957794948277676
0.52,-1.07983766128947
0.53,-1.03722479138513
0.54,-0.914342505390054
0.55,-0.921413949061076
0.56,-0.980258927708699
0.57,-1.00067066011598
0.58,-0.934859651590079
0.59,-0.936843784171626
0.6,-1.07175942569373
0.61,-0.979067228312952
0.62,-0.941885721975363
0.63,-0.950282867046595
0.64,-1.09803552785491
0.65,-1.0613196561687
0.66,-1.02304143200716
0.67,-1.01224855815519
0.68,-0.921540833196668
0.69,-0.913942867720548
0.7,-0.979527069839659
0.71,-0.954204839840869
0.72,-0.921127014583407
0.73,-1.02763216395762
0.74,-1.05926217394622
0.75,-0.993943783867105
0.76,-0.914559359758446
0.77,-1.05801023429623
0.78,-0.903596313119347
0.79,-1.01672723092939
0.8,-1.04626731074899
0.81,-0.953852147129264
0.82,-0.993177994254689
0.83,-1.02497731688387
0.84,-1.0235188001285
0.85,-1.05656810692195
0.86,-0.930970523577438
0.87,-1.085652101384
0.88,-1.02749612091536
0.89,-1.07808262721334
0.9,-0.917283898166555
0.91,-1.09189829752746
0.92,-1.05441412256674
0.93,-1.02975245567332
0.94,-0.921803478322606
0.95,-1.00320753941097
0.96,-1.05811732111029
0.97,-1.03636935718555
0.98,-0.920142852922802
0.99,-1.09860260124298
1,0.93477720798309
1.01,1.05354777464786
1.02,0.935114161520699
1.03,1.00146795842213
1.04,0.958760472058407
1.05,1.074650080289
1.06,1.06469686123782
1.07,1.09976440703111
1.08,0.9749086173661
1.09,1.00161890262157
1.1,1.04969971787335
1.11,0.979983029302502
1.12,1.08633103071538
1.13,0.985537185353047
1.14,0.908443858943201
1.15,0.931510608105875
1.16,0.972270343536357
